time,xpos,ypos
0.0,361.1589158221944,49.5135069898421
0.05,361.2197097100015,49.621777136212366
0.1,361.05409748530974,49.63896280485714
0.15000000000000002,361.16631736394567,48.83350233795369
0.2,361.0447993757173,48.53657697058049
0.25,360.9652446431359,48.239975550373
0.30000000000000004,360.9445569087873,48.25269860992468
0.35000000000000003,361.1657994105437,48.58347612944765
0.4,360.69352763034055,48.341886406221015
0.45,360.8676348917429,47.88050734312416
0.5,360.8780715420371,47.34990281846984
0.55,360.7549938374326,47.21562503857501
0.6000000000000001,360.788463229475,46.37989201588383
0.65,360.50785676464494,45.27191319909924
0.7000000000000001,360.8367334773295,45.90822822771361
0.75,360.8166393230291,46.53785404367459
0.8,360.5825056905756,46.788461376623154
0.8500000000000001,360.713423359538,45.84364408597538
0.9,360.6136375501868,44.49193737637869
0.9500000000000001,360.1316545213052,42.84520316528853
1.0,360.2619680255079,41.47286877069689
1.05,360.2283241174724,40.25032144300356
1.1,360.3198057710837,38.70996609360552
1.1500000000000001,360.3627837948383,38.13722984081158
1.2000000000000002,360.0507348242812,36.7138961924238
1.25,360.3632819152046,36.2863768945102
1.3,360.56666295951794,37.45558629613499
1.35,360.3982267800317,38.58839911019899
1.4000000000000001,359.85035613681583,39.58840765497665
1.4500000000000002,359.9174376330669,40.28146276915674
1.5,360.11019000509003,39.76968483951907
1.55,360.0169522087395,40.40748432798544
1.6,360.04627562049666,40.32492615314702
1.6500000000000001,360.3374796943059,40.2756771175016
1.7000000000000002,360.0588678367776,40.49976035276074
1.75,359.9741863218054,40.32367745273594
1.8,359.59076713213915,40.36523292658261
1.85,359.99696816831505,40.38739516644563
1.9000000000000001,360.19305873562325,40.319181301399226
1.9500000000000002,360.3085529555872,40.96950374807528
2.0,359.789961211286,40.67129806043516
2.0500000000000003,359.92619668791946,40.79479901107957
2.1,360.2825545611184,40.82487647350743
2.15,360.62940545127793,40.47795580439573
2.2,360.3979874838656,40.63932204858395
2.25,360.27845853267223,40.4023810970054
2.3000000000000003,360.05391691259007,39.85887394173592
2.35,360.24854332078576,39.972628598395474
2.4000000000000004,360.5783650397981,39.742453013925406
2.45,360.19464824659985,39.49187762922942
2.5,359.9311038643902,39.07106421530493
2.5500000000000003,360.0178298652148,37.51612727795373
2.6,360.120680274007,38.38886459335524
2.6500000000000004,359.9015260214396,38.5774277567244
2.7,360.3285591586372,38.82599554938098
2.75,360.6490899542993,39.59201111276577
2.8000000000000003,360.3622646096804,40.1326693286083
2.85,360.3435264274467,39.607302206995456
2.9000000000000004,360.4295954196059,38.89099402542203
2.95,360.2816163994069,38.36201306798345
3.0,360.2990735078045,38.43431587051755
3.0500000000000003,360.45721920384096,38.42893862605786
3.1,360.5209508768722,38.73126103367893
3.1500000000000004,360.6128767664289,38.76975274214538
3.2,360.6314327455818,38.08861513030045
3.25,360.561982344836,37.64166179169104
3.3000000000000003,360.0582188055721,37.217661443572666
3.35,359.9077117637421,36.8533593313919
3.4000000000000004,360.00109820336456,36.84491297111441
3.45,359.8824022721457,36.6563927555462
3.5,360.17155543256774,36.12596272114207
3.5500000000000003,360.4074612695159,35.89184925503944
3.6,361.29315001503255,35.79312175554507
3.6500000000000004,361.2960873976045,35.49929098267831
3.7,361.7955271565495,35.578749077208975
3.75,361.8641313139483,36.23728591775417
3.8000000000000003,362.12383752874376,35.98693585802862
3.85,362.1911224092734,36.1292993899846
3.9000000000000004,362.72542210821496,36.17628091883705
3.95,363.62039564978863,36.19829405883152
4.0,365.18913030083337,36.186085688424015
4.05,366.4083238630273,36.198324729667725
4.1000000000000005,366.9831049519405,36.12204431790983
4.15,365.725129355321,36.29489437281274
4.2,364.6364054019543,36.55223547693688
4.25,364.8719123761997,37.06973929346988
4.3,365.0867146767127,37.53744278897653
4.3500000000000005,364.628837802707,37.476359610683154
4.4,363.8394762152183,37.04666958808063
4.45,363.7556542850274,36.69089906340444
4.5,363.5358686316946,36.24204213515635
4.55,363.3579744630813,35.46372714816506
4.6000000000000005,363.2693843024028,35.39599666839472
4.65,363.75987237065686,35.32412680566079
4.7,363.9730462135369,34.88019584991681
4.75,363.5459439107505,33.900547634438766
4.800000000000001,363.3127202661309,33.46301237687164
4.8500000000000005,363.0414996483081,33.061067737450536
4.9,362.2001247707809,32.619250877802216
4.95,361.7568801682014,31.55732535634289
5.0,361.64022986636473,30.659215978208053
5.050000000000001,361.9647306796412,30.320847166735685
5.1000000000000005,362.13547560334007,30.556367564061905
5.15,362.11110866292097,31.123695663572967
5.2,361.8557331803954,30.80378131987845
5.25,362.2003206422071,30.395809956817203
5.300000000000001,362.24032071707177,29.582364674648574
5.3500000000000005,362.1028173104851,28.72583229819554
5.4,362.2999856737709,28.58597132275057
5.45,362.2068879857024,28.27887177580429
5.5,362.2970045536024,28.1082607852665
5.550000000000001,362.43552185016085,27.132209061604925
5.6000000000000005,362.14328932115694,27.76936714175745
5.65,362.3692955029744,28.037015151480585
5.7,362.7307827892401,28.171388465530832
5.75,362.7331190593546,27.94579552551339
5.800000000000001,362.73080098635614,27.283565472531805
5.8500000000000005,363.0629049077032,27.28123869707351
5.9,363.20844099913865,27.46777691442356
5.95,363.0322139598477,28.001452956979737
6.0,363.18413002642825,28.038359406366
6.050000000000001,363.2049461602178,28.26182945209841
6.1000000000000005,363.22986334179257,28.23912830169284
6.15,363.2822477282633,27.123417939153057
6.2,363.4454414715431,27.050039229773034
6.25,363.3216221364887,27.70632821147821
6.300000000000001,363.39457605158935,27.372602824123767
6.3500000000000005,363.0615658794218,27.45389290827889
6.4,362.67435266321695,28.392949160452297
6.45,362.71785134738735,28.66794048735921
6.5,362.6265161262342,28.521180722057714
6.550000000000001,362.5125523832472,29.55049223561987
6.6000000000000005,362.7275881961913,32.33532154103215
6.65,362.7818431149431,31.72180994990221
6.7,362.6570042676244,30.9879509202454
6.75,362.63810444422376,31.883066127479683
6.800000000000001,362.3942893556103,33.00483777431859
6.8500000000000005,362.6387052474478,32.822162801012155
6.9,362.4436164096443,32.49074620735683
6.95,362.465755434097,32.9090490797546
7.0,362.5603754030571,32.885468026647594
7.050000000000001,362.51144712239216,32.87865804181486
7.1000000000000005,362.4102348264886,32.91244493939605
7.15,362.92757276431104,32.65041701752276
7.2,362.84106666821714,32.294639181468575
7.25,362.9351970421658,32.37952891579128
7.300000000000001,363.0344905670237,32.617046818727495
7.3500000000000005,363.0094946676866,33.330311220868616
7.4,363.10780217715,33.64248957103694
7.45,363.1387467912612,33.817574237516176
7.5,363.3947512354532,33.638740027643735
7.550000000000001,363.2207777900187,34.177314451773604
7.6000000000000005,363.4893706217149,34.084222747319714
7.65,363.3782504616099,33.87240786837183
7.7,363.3356268928573,33.991949630669154
7.75,363.2261683942778,34.30509087408639
7.800000000000001,363.3454331417119,34.0168324407039
7.8500000000000005,363.1764488790952,33.79211352034843
7.9,363.4586259322854,33.76442924822834
7.95,363.4216226086656,34.153946274436244
8.0,363.3437044522869,34.476201661784486
8.05,363.3409727016338,33.503051502234115
8.1,363.31166454742646,33.245522735405764
8.15,362.92931823221664,34.86582092623073
8.200000000000001,362.8869070151265,36.011442486140176
8.25,362.5554087282338,35.73299148429631
8.3,362.7597044024094,34.80660122699386
8.35,362.1431647433323,34.45711963685739
8.4,362.13602986602655,34.55128489417793
8.450000000000001,362.0338020651876,34.075757798669045
8.5,362.2712035858689,34.77094728914558
8.55,362.0464606027946,35.39803125867366
8.6,361.9509683071236,36.21517001875507
8.65,361.96977768595656,36.08274846625767
8.700000000000001,362.1352797665932,35.230012348340814
8.75,362.17045564562267,35.10434365663843
8.8,362.5988873176324,34.77194770575668
8.85,362.2946987163212,34.91686426289542
8.9,362.3402885809506,34.65758850958635
8.950000000000001,362.3258609996378,34.479383081172244
9.0,362.3262402797034,34.17816819239185
9.05,362.3909927602076,33.6533667696625
9.1,362.34163143288606,33.94897104944211
9.15,362.3310361823287,34.096163826495946
9.200000000000001,362.62819687684856,33.701290114940235
9.25,363.0846872761588,32.922992916247665
9.3,363.07700831182336,32.92149602654876
